station_id,num_bikes_available,num_bikes_available_types,num_bikes_disabled,num_docks_available,num_docks_disabled,last_reported
7915,1,"{'mechanical': 0, 'ebike': 1}",1,12,0,1747688679
7916,10,"{'mechanical': 9, 'ebike': 1}",0,9,0,1747688829
7917,11,"{'mechanical': 1, 'ebike': 10}",0,7,1,1747688795
7918,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688713
7919,1,"{'mechanical': 1, 'ebike': 0}",1,16,0,1747688833
7920,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688839
7921,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747688803
7922,5,"{'mechanical': 5, 'ebike': 0}",15,3,0,1747688708
7923,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688834
7924,0,"{'mechanical': 0, 'ebike': 0}",0,12,0,1747688795
7925,8,"{'mechanical': 8, 'ebike': 0}",1,14,0,1747688763
7926,4,"{'mechanical': 2, 'ebike': 2}",1,19,0,1747688694
7927,4,"{'mechanical': 3, 'ebike': 1}",1,17,0,1747688713
7928,1,"{'mechanical': 1, 'ebike': 0}",0,45,0,1747688809
7929,4,"{'mechanical': 4, 'ebike': 0}",0,7,1,1747688754
7930,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747688818
7931,0,"{'mechanical': 0, 'ebike': 0}",0,16,0,1747688842
7932,11,"{'mechanical': 10, 'ebike': 1}",0,1,0,1747688850
7933,16,"{'mechanical': 15, 'ebike': 1}",0,7,0,1747688706
7934,7,"{'mechanical': 0, 'ebike': 7}",4,0,0,1747688832
7935,4,"{'mechanical': 4, 'ebike': 0}",2,9,0,1747688759
7936,7,"{'mechanical': 7, 'ebike': 0}",0,6,0,1747688710
7937,13,"{'mechanical': 13, 'ebike': 0}",3,3,0,1747688720
7938,14,"{'mechanical': 12, 'ebike': 2}",0,0,1,1747688726
7939,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747688745
7940,0,"{'mechanical': 0, 'ebike': 0}",0,32,0,1747688731
7941,13,"{'mechanical': 13, 'ebike': 0}",0,2,0,1747688758
7942,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688779
7943,8,"{'mechanical': 8, 'ebike': 0}",0,14,1,1747688740
7944,13,"{'mechanical': 13, 'ebike': 0}",1,9,0,1747688722
7945,17,"{'mechanical': 17, 'ebike': 0}",0,2,0,1747688814
7946,2,"{'mechanical': 1, 'ebike': 1}",0,13,0,1747688691
7947,11,"{'mechanical': 10, 'ebike': 1}",0,0,0,1747688837
7948,11,"{'mechanical': 11, 'ebike': 0}",0,12,0,1747688853
7949,16,"{'mechanical': 16, 'ebike': 0}",0,3,0,1747688835
7950,20,"{'mechanical': 17, 'ebike': 3}",1,2,0,1747688811
7951,8,"{'mechanical': 8, 'ebike': 0}",1,10,0,1747688850
7952,9,"{'mechanical': 7, 'ebike': 2}",0,10,0,1747688732
7953,11,"{'mechanical': 11, 'ebike': 0}",0,3,0,1747688685
7954,3,"{'mechanical': 2, 'ebike': 1}",1,19,0,1747688729
7955,1,"{'mechanical': 1, 'ebike': 0}",0,21,0,1747688711
7956,0,"{'mechanical': 0, 'ebike': 0}",0,9,2,1747688767
7957,3,"{'mechanical': 3, 'ebike': 0}",1,35,0,1747688779
7958,14,"{'mechanical': 14, 'ebike': 0}",0,5,0,1747688728
7959,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747688758
7960,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747688768
7961,0,"{'mechanical': 0, 'ebike': 0}",5,10,0,1747688852
7962,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747688741
7963,1,"{'mechanical': 1, 'ebike': 0}",3,7,0,1747688755
7964,4,"{'mechanical': 3, 'ebike': 1}",2,8,0,1747688798
7965,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688737
7966,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747688789
7967,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747688732
7968,1,"{'mechanical': 1, 'ebike': 0}",0,18,0,1747688807
7969,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688799
7970,0,"{'mechanical': 0, 'ebike': 0}",1,18,0,1747688836
7971,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747688844
7972,3,"{'mechanical': 3, 'ebike': 0}",0,8,0,1747688771
7973,5,"{'mechanical': 5, 'ebike': 0}",2,12,0,1747688833
7974,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688682
7975,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747688737
7976,0,"{'mechanical': 0, 'ebike': 0}",4,14,0,1747688722
7977,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747688788
7978,1,"{'mechanical': 1, 'ebike': 0}",0,21,1,1747688700
7979,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1747688852
7981,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747688732
7982,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747688751
7983,2,"{'mechanical': 1, 'ebike': 1}",4,8,0,1747688820
7984,13,"{'mechanical': 13, 'ebike': 0}",1,9,0,1747688810
7985,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747688753
7986,0,"{'mechanical': 0, 'ebike': 0}",2,17,0,1747688693
7987,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688679
7988,1,"{'mechanical': 1, 'ebike': 0}",1,17,0,1747688771
7989,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688722
7990,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747688783
7991,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747688796
7992,0,"{'mechanical': 0, 'ebike': 0}",1,10,0,1747688808
7993,3,"{'mechanical': 2, 'ebike': 1}",0,11,1,1747688828
7994,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747688817
7995,3,"{'mechanical': 0, 'ebike': 3}",0,12,0,1747688696
7996,18,"{'mechanical': 2, 'ebike': 16}",2,2,0,1747688816
7997,20,"{'mechanical': 0, 'ebike': 20}",3,15,0,1747688855
7998,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688749
7999,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747688853
8000,25,"{'mechanical': 0, 'ebike': 25}",2,4,0,1747688806
8001,10,"{'mechanical': 10, 'ebike': 0}",0,6,0,1747688723
8002,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747688727
8003,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1747688762
8004,0,"{'mechanical': 0, 'ebike': 0}",0,10,1,1747688849
8005,0,"{'mechanical': 0, 'ebike': 0}",4,7,0,1747688768
8006,23,"{'mechanical': 10, 'ebike': 13}",0,0,0,1747688728
8007,15,"{'mechanical': 0, 'ebike': 15}",0,14,0,1747688838
8008,2,"{'mechanical': 2, 'ebike': 0}",1,13,0,1747688796
8009,2,"{'mechanical': 0, 'ebike': 2}",4,32,0,1747688826
8010,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747688778
8011,5,"{'mechanical': 5, 'ebike': 0}",16,10,0,1747688811
8012,15,"{'mechanical': 11, 'ebike': 4}",1,7,0,1747688691
8013,11,"{'mechanical': 11, 'ebike': 0}",0,1,0,1747688781
8014,11,"{'mechanical': 11, 'ebike': 0}",1,10,0,1747688832
8015,3,"{'mechanical': 2, 'ebike': 1}",1,8,0,1747688777
8016,13,"{'mechanical': 13, 'ebike': 0}",1,7,1,1747688774
8017,7,"{'mechanical': 7, 'ebike': 0}",0,7,0,1747688782
8018,14,"{'mechanical': 14, 'ebike': 0}",0,1,0,1747688825
8019,3,"{'mechanical': 3, 'ebike': 0}",0,12,0,1747688700
8020,4,"{'mechanical': 4, 'ebike': 0}",1,3,1,1747688684
8021,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747688737
8022,4,"{'mechanical': 3, 'ebike': 1}",0,7,0,1747688811
8023,3,"{'mechanical': 1, 'ebike': 2}",1,7,0,1747688694
8024,1,"{'mechanical': 0, 'ebike': 1}",5,5,0,1747688746
8025,9,"{'mechanical': 9, 'ebike': 0}",1,0,1,1747688835
8026,0,"{'mechanical': 0, 'ebike': 0}",1,22,0,1747688819
8027,5,"{'mechanical': 5, 'ebike': 0}",0,34,0,1747688687
8028,0,"{'mechanical': 0, 'ebike': 0}",0,25,0,1747688780
8029,5,"{'mechanical': 5, 'ebike': 0}",0,42,0,1747688708
8030,1,"{'mechanical': 1, 'ebike': 0}",0,34,0,1747688754
8031,1,"{'mechanical': 1, 'ebike': 0}",0,13,1,1747688781
8032,0,"{'mechanical': 0, 'ebike': 0}",0,14,1,1747688802
8033,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747688854
7000,6,"{'mechanical': 2, 'ebike': 4}",1,40,0,1747690038
7001,6,"{'mechanical': 4, 'ebike': 2}",6,11,0,1747689993
7002,1,"{'mechanical': 0, 'ebike': 1}",0,17,0,1747689937
7003,3,"{'mechanical': 3, 'ebike': 0}",0,11,1,1747689961
7005,9,"{'mechanical': 2, 'ebike': 7}",0,13,0,1747690065
7006,5,"{'mechanical': 5, 'ebike': 0}",1,24,1,1747689911
7007,12,"{'mechanical': 11, 'ebike': 1}",0,6,0,1747689996
7008,13,"{'mechanical': 9, 'ebike': 4}",0,5,0,1747689972
7009,5,"{'mechanical': 4, 'ebike': 1}",1,19,0,1747689946
7012,4,"{'mechanical': 4, 'ebike': 0}",0,11,0,1747690067
7013,13,"{'mechanical': 13, 'ebike': 0}",0,5,1,1747690041
7014,6,"{'mechanical': 6, 'ebike': 0}",1,10,0,1747690047
7015,2,"{'mechanical': 2, 'ebike': 0}",1,35,0,1747689978
7016,30,"{'mechanical': 29, 'ebike': 1}",1,4,0,1747690004
7017,4,"{'mechanical': 4, 'ebike': 0}",3,5,0,1747690009
7018,13,"{'mechanical': 13, 'ebike': 0}",0,34,1,1747689966
7019,17,"{'mechanical': 17, 'ebike': 0}",1,37,0,1747690059
7020,13,"{'mechanical': 12, 'ebike': 1}",0,18,1,1747690017
7021,24,"{'mechanical': 21, 'ebike': 3}",0,39,0,1747689958
7022,15,"{'mechanical': 14, 'ebike': 1}",1,19,2,1747690015
7023,4,"{'mechanical': 3, 'ebike': 1}",1,6,0,1747689923
7024,13,"{'mechanical': 13, 'ebike': 0}",1,25,0,1747690000
7025,2,"{'mechanical': 2, 'ebike': 0}",0,21,0,1747689955
7026,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747690010
7027,5,"{'mechanical': 5, 'ebike': 0}",1,25,0,1747689976
7028,0,"{'mechanical': 0, 'ebike': 0}",0,29,0,1747689937
7029,1,"{'mechanical': 1, 'ebike': 0}",2,12,0,1747690050
7030,22,"{'mechanical': 4, 'ebike': 18}",1,11,1,1747690009
7031,14,"{'mechanical': 14, 'ebike': 0}",0,9,0,1747690020
7032,12,"{'mechanical': 12, 'ebike': 0}",0,2,1,1747690044
7034,5,"{'mechanical': 4, 'ebike': 1}",0,8,1,1747689983
7035,30,"{'mechanical': 30, 'ebike': 0}",0,0,0,1747690074
7036,17,"{'mechanical': 16, 'ebike': 1}",0,2,0,1747689982
7037,8,"{'mechanical': 3, 'ebike': 5}",1,18,0,1747689925
7038,12,"{'mechanical': 12, 'ebike': 0}",1,18,0,1747689942
7039,1,"{'mechanical': 1, 'ebike': 0}",0,19,0,1747689910
7040,1,"{'mechanical': 0, 'ebike': 1}",0,18,0,1747689951
7041,6,"{'mechanical': 6, 'ebike': 0}",0,16,0,1747689936
7042,9,"{'mechanical': 9, 'ebike': 0}",0,21,1,1747689914
7043,9,"{'mechanical': 9, 'ebike': 0}",2,7,0,1747689960
7044,4,"{'mechanical': 4, 'ebike': 0}",0,31,0,1747690069
7045,12,"{'mechanical': 11, 'ebike': 1}",0,24,1,1747690044
7046,38,"{'mechanical': 37, 'ebike': 1}",1,2,0,1747690019
7047,8,"{'mechanical': 5, 'ebike': 3}",0,17,0,1747689952
7048,12,"{'mechanical': 12, 'ebike': 0}",1,33,0,1747689898
7049,5,"{'mechanical': 5, 'ebike': 0}",0,10,0,1747690069
7050,0,"{'mechanical': 0, 'ebike': 0}",2,14,0,1747689975
7052,15,"{'mechanical': 14, 'ebike': 1}",0,38,2,1747689930
7053,3,"{'mechanical': 3, 'ebike': 0}",1,23,0,1747689957
7054,4,"{'mechanical': 4, 'ebike': 0}",1,4,1,1747690015
7055,5,"{'mechanical': 5, 'ebike': 0}",1,8,1,1747689926
7057,19,"{'mechanical': 17, 'ebike': 2}",1,5,2,1747689936
7059,7,"{'mechanical': 6, 'ebike': 1}",0,6,0,1747690061
7061,6,"{'mechanical': 3, 'ebike': 3}",0,9,0,1747689999
7063,17,"{'mechanical': 12, 'ebike': 5}",1,3,0,1747689927
7064,15,"{'mechanical': 14, 'ebike': 1}",0,4,0,1747689987
7065,4,"{'mechanical': 4, 'ebike': 0}",1,10,0,1747690054
7066,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747690036
7068,20,"{'mechanical': 20, 'ebike': 0}",0,3,0,1747690021
7069,8,"{'mechanical': 8, 'ebike': 0}",0,2,1,1747690062
7070,5,"{'mechanical': 4, 'ebike': 1}",1,5,0,1747690064
7071,16,"{'mechanical': 16, 'ebike': 0}",1,6,0,1747689972
7073,3,"{'mechanical': 1, 'ebike': 2}",4,15,1,1747690066
7075,7,"{'mechanical': 7, 'ebike': 0}",2,18,0,1747690052
7076,19,"{'mechanical': 19, 'ebike': 0}",1,34,1,1747689928
7077,10,"{'mechanical': 8, 'ebike': 2}",0,9,0,1747690061
7078,0,"{'mechanical': 0, 'ebike': 0}",0,14,0,1747690066
7079,3,"{'mechanical': 2, 'ebike': 1}",0,15,0,1747689970
7083,6,"{'mechanical': 1, 'ebike': 5}",0,9,0,1747690072
7084,4,"{'mechanical': 3, 'ebike': 1}",2,5,0,1747690001
7085,1,"{'mechanical': 1, 'ebike': 0}",0,14,0,1747689996
7086,1,"{'mechanical': 1, 'ebike': 0}",4,16,2,1747690038
7087,1,"{'mechanical': 0, 'ebike': 1}",0,10,0,1747690029
7088,7,"{'mechanical': 6, 'ebike': 1}",0,8,0,1747690012
7089,19,"{'mechanical': 17, 'ebike': 2}",0,8,0,1747689926
7090,10,"{'mechanical': 2, 'ebike': 8}",0,8,1,1747689963
7091,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1747689949
7093,21,"{'mechanical': 16, 'ebike': 5}",1,1,1,1747690019
7094,19,"{'mechanical': 12, 'ebike': 7}",2,4,0,1747690072
7095,5,"{'mechanical': 4, 'ebike': 1}",0,9,0,1747689937
7096,14,"{'mechanical': 12, 'ebike': 2}",0,3,1,1747690046
7097,10,"{'mechanical': 8, 'ebike': 2}",0,1,2,1747690071
7098,10,"{'mechanical': 7, 'ebike': 3}",0,4,1,1747690036
7100,16,"{'mechanical': 16, 'ebike': 0}",0,10,1,1747689946
7101,22,"{'mechanical': 22, 'ebike': 0}",2,1,2,1747689908
7102,3,"{'mechanical': 3, 'ebike': 0}",0,27,1,1747689924
7103,14,"{'mechanical': 12, 'ebike': 2}",0,0,0,1747689915
7104,3,"{'mechanical': 1, 'ebike': 2}",0,9,3,1747690016
7105,2,"{'mechanical': 2, 'ebike': 0}",0,11,1,1747689948
7106,11,"{'mechanical': 11, 'ebike': 0}",1,15,0,1747689954
7107,3,"{'mechanical': 3, 'ebike': 0}",1,11,0,1747689930
7108,3,"{'mechanical': 3, 'ebike': 0}",0,10,1,1747689989
7110,6,"{'mechanical': 5, 'ebike': 1}",1,6,2,1747690016
7111,1,"{'mechanical': 0, 'ebike': 1}",1,8,1,1747690070
7112,10,"{'mechanical': 10, 'ebike': 0}",0,8,1,1747690063
7113,5,"{'mechanical': 5, 'ebike': 0}",1,9,0,1747689926
7114,1,"{'mechanical': 0, 'ebike': 1}",0,25,0,1747690006
7115,15,"{'mechanical': 14, 'ebike': 1}",0,16,0,1747690014
7116,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747689944
7117,0,"{'mechanical': 0, 'ebike': 0}",0,18,1,1747689907
7118,4,"{'mechanical': 4, 'ebike': 0}",0,15,0,1747689983
7119,7,"{'mechanical': 5, 'ebike': 2}",0,7,0,1747689948
7120,8,"{'mechanical': 7, 'ebike': 1}",0,1,0,1747690005
7121,17,"{'mechanical': 13, 'ebike': 4}",0,10,0,1747689963
7122,10,"{'mechanical': 9, 'ebike': 1}",0,4,0,1747690036
7123,11,"{'mechanical': 9, 'ebike': 2}",0,3,1,1747690028
7124,11,"{'mechanical': 11, 'ebike': 0}",2,6,0,1747690045
7126,1,"{'mechanical': 0, 'ebike': 1}",1,12,1,1747689932
7127,2,"{'mechanical': 1, 'ebike': 1}",1,11,1,1747690014
7128,0,"{'mechanical': 0, 'ebike': 0}",0,22,1,1747689946
7129,5,"{'mechanical': 5, 'ebike': 0}",0,4,2,1747689984
7130,7,"{'mechanical': 6, 'ebike': 1}",2,6,0,1747689903
7131,7,"{'mechanical': 3, 'ebike': 4}",0,8,0,1747689952
7132,0,"{'mechanical': 0, 'ebike': 0}",0,9,0,1747689996
7135,27,"{'mechanical': 27, 'ebike': 0}",0,1,1,1747690076
7137,7,"{'mechanical': 4, 'ebike': 3}",2,6,0,1747689968
7138,1,"{'mechanical': 1, 'ebike': 0}",2,24,0,1747690055
7139,4,"{'mechanical': 4, 'ebike': 0}",1,9,1,1747690070
7140,3,"{'mechanical': 1, 'ebike': 2}",0,11,1,1747689977
7141,2,"{'mechanical': 2, 'ebike': 0}",0,13,0,1747689993
7142,10,"{'mechanical': 3, 'ebike': 7}",0,5,0,1747690060
7143,0,"{'mechanical': 0, 'ebike': 0}",0,13,1,1747689943
7144,3,"{'mechanical': 2, 'ebike': 1}",0,12,0,1747690019
7146,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747689942
7147,10,"{'mechanical': 10, 'ebike': 0}",0,5,0,1747689913
7148,20,"{'mechanical': 19, 'ebike': 1}",0,2,0,1747689934
7149,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747690060
7150,8,"{'mechanical': 5, 'ebike': 3}",1,10,0,1747690007
7151,1,"{'mechanical': 1, 'ebike': 0}",0,17,1,1747690034
7153,9,"{'mechanical': 7, 'ebike': 2}",1,6,2,1747689976
7154,9,"{'mechanical': 9, 'ebike': 0}",1,12,1,1747689973
7155,6,"{'mechanical': 1, 'ebike': 5}",0,13,0,1747689927
7156,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747689922
7157,3,"{'mechanical': 3, 'ebike': 0}",0,19,1,1747689900
7158,13,"{'mechanical': 10, 'ebike': 3}",0,0,2,1747689947
7160,17,"{'mechanical': 16, 'ebike': 1}",0,2,0,1747689949
7161,8,"{'mechanical': 7, 'ebike': 1}",0,14,1,1747689942
7162,2,"{'mechanical': 1, 'ebike': 1}",1,18,1,1747689951
7163,5,"{'mechanical': 5, 'ebike': 0}",0,9,0,1747690069
7164,12,"{'mechanical': 12, 'ebike': 0}",1,9,1,1747689949
7168,34,"{'mechanical': 34, 'ebike': 0}",1,12,0,1747690027
7169,5,"{'mechanical': 5, 'ebike': 0}",0,6,0,1747689980
7170,7,"{'mechanical': 7, 'ebike': 0}",0,7,1,1747689947
7171,8,"{'mechanical': 8, 'ebike': 0}",2,16,0,1747690062
7172,11,"{'mechanical': 10, 'ebike': 1}",0,7,1,1747689903
7173,1,"{'mechanical': 1, 'ebike': 0}",2,16,0,1747689910
7174,3,"{'mechanical': 3, 'ebike': 0}",1,11,0,1747690066
7175,10,"{'mechanical': 10, 'ebike': 0}",1,13,1,1747689971
7176,1,"{'mechanical': 1, 'ebike': 0}",2,16,0,1747690059
7178,1,"{'mechanical': 0, 'ebike': 1}",0,13,1,1747690070
7180,14,"{'mechanical': 2, 'ebike': 12}",0,9,0,1747689993
7181,7,"{'mechanical': 7, 'ebike': 0}",0,7,0,1747690005
7182,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747690059
7183,4,"{'mechanical': 3, 'ebike': 1}",0,11,0,1747689986
7188,15,"{'mechanical': 14, 'ebike': 1}",0,0,0,1747689918
7189,6,"{'mechanical': 6, 'ebike': 0}",1,7,0,1747689985
7190,1,"{'mechanical': 1, 'ebike': 0}",0,12,0,1747689986
7191,6,"{'mechanical': 1, 'ebike': 5}",1,2,2,1747689955
7192,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747690013
7193,6,"{'mechanical': 6, 'ebike': 0}",0,9,0,1747689965
7194,5,"{'mechanical': 3, 'ebike': 2}",0,18,0,1747689990
7195,3,"{'mechanical': 2, 'ebike': 1}",0,7,0,1747689914
7196,1,"{'mechanical': 0, 'ebike': 1}",0,8,0,1747690041
7197,9,"{'mechanical': 8, 'ebike': 1}",1,1,0,1747689915
7198,17,"{'mechanical': 16, 'ebike': 1}",0,2,0,1747689928
7199,5,"{'mechanical': 2, 'ebike': 3}",1,12,0,1747689924
7203,26,"{'mechanical': 26, 'ebike': 0}",2,5,0,1747689951
7204,5,"{'mechanical': 5, 'ebike': 0}",0,14,0,1747690053
7205,6,"{'mechanical': 5, 'ebike': 1}",0,9,0,1747690060
7206,7,"{'mechanical': 2, 'ebike': 5}",1,4,1,1747689930
7207,23,"{'mechanical': 15, 'ebike': 8}",1,22,0,1747689974
7208,2,"{'mechanical': 1, 'ebike': 1}",1,12,0,1747689947
7209,16,"{'mechanical': 9, 'ebike': 7}",0,1,0,1747689972
7210,10,"{'mechanical': 10, 'ebike': 0}",0,4,0,1747689897
7211,4,"{'mechanical': 4, 'ebike': 0}",0,10,1,1747690011
7216,16,"{'mechanical': 15, 'ebike': 1}",1,5,0,1747690018
7217,12,"{'mechanical': 12, 'ebike': 0}",0,3,0,1747689914
7220,15,"{'mechanical': 15, 'ebike': 0}",2,2,0,1747690041
7221,3,"{'mechanical': 1, 'ebike': 2}",0,8,0,1747689945
7222,15,"{'mechanical': 15, 'ebike': 0}",2,9,0,1747690037
7223,9,"{'mechanical': 9, 'ebike': 0}",0,3,0,1747690028
7224,3,"{'mechanical': 3, 'ebike': 0}",0,19,1,1747690076
7225,16,"{'mechanical': 16, 'ebike': 0}",0,3,0,1747690043
7226,16,"{'mechanical': 16, 'ebike': 0}",0,2,0,1747689900
7227,22,"{'mechanical': 22, 'ebike': 0}",1,8,0,1747690060
7228,9,"{'mechanical': 9, 'ebike': 0}",0,9,0,1747689980
7229,7,"{'mechanical': 7, 'ebike': 0}",1,4,0,1747690027
7230,19,"{'mechanical': 19, 'ebike': 0}",0,0,0,1747689934
7231,11,"{'mechanical': 9, 'ebike': 2}",1,6,0,1747689897
7232,1,"{'mechanical': 1, 'ebike': 0}",1,14,0,1747690057
7233,4,"{'mechanical': 3, 'ebike': 1}",1,10,1,1747689960
7234,5,"{'mechanical': 5, 'ebike': 0}",1,13,0,1747690058
7235,4,"{'mechanical': 4, 'ebike': 0}",0,12,0,1747690042
7236,16,"{'mechanical': 15, 'ebike': 1}",0,8,0,1747689973
7237,5,"{'mechanical': 4, 'ebike': 1}",0,10,0,1747690046
7238,11,"{'mechanical': 7, 'ebike': 4}",1,4,0,1747690056
7239,19,"{'mechanical': 16, 'ebike': 3}",2,21,0,1747690074
7240,25,"{'mechanical': 17, 'ebike': 8}",1,8,0,1747689928
7241,6,"{'mechanical': 5, 'ebike': 1}",0,6,0,1747689932
7242,6,"{'mechanical': 6, 'ebike': 0}",0,24,2,1747689963
7243,6,"{'mechanical': 6, 'ebike': 0}",0,7,1,1747689908
7244,2,"{'mechanical': 2, 'ebike': 0}",0,14,0,1747690061
7246,3,"{'mechanical': 2, 'ebike': 1}",2,11,3,1747690065
7247,9,"{'mechanical': 9, 'ebike': 0}",0,2,0,1747689985
7248,17,"{'mechanical': 14, 'ebike': 3}",1,2,0,1747689928
7249,18,"{'mechanical': 1, 'ebike': 17}",3,30,0,1747690013
7250,11,"{'mechanical': 10, 'ebike': 1}",0,4,1,1747690044
7252,10,"{'mechanical': 7, 'ebike': 3}",0,8,0,1747689970
7253,3,"{'mechanical': 2, 'ebike': 1}",0,8,0,1747690066
7256,0,"{'mechanical': 0, 'ebike': 0}",0,11,0,1747690048
7257,2,"{'mechanical': 2, 'ebike': 0}",0,16,1,1747690012
7258,13,"{'mechanical': 13, 'ebike': 0}",0,2,0,1747689897
7259,13,"{'mechanical': 13, 'ebike': 0}",1,4,0,1747689925
7260,5,"{'mechanical': 5, 'ebike': 0}",4,6,0,1747689986
7261,6,"{'mechanical': 6, 'ebike': 0}",1,18,0,1747689982
7262,3,"{'mechanical': 0, 'ebike': 3}",0,13,0,1747690063
7264,1,"{'mechanical': 1, 'ebike': 0}",0,18,1,1747690022
7265,3,"{'mechanical': 0, 'ebike': 3}",0,8,1,1747690041
7267,0,"{'mechanical': 0, 'ebike': 0}",0,15,0,1747690060
7268,7,"{'mechanical': 7, 'ebike': 0}",0,8,0,1747689976
7269,1,"{'mechanical': 1, 'ebike': 0}",0,19,0,1747690010
7270,5,"{'mechanical': 5, 'ebike': 0}",0,15,0,1747689987
7271,4,"{'mechanical': 3, 'ebike': 1}",0,13,0,1747690022
7272,1,"{'mechanical': 1, 'ebike': 0}",0,11,0,1747690070
7273,6,"{'mechanical': 6, 'ebike': 0}",0,14,0,1747689987
7274,2,"{'mechanical': 2, 'ebike': 0}",0,14,0,1747689999
7276,5,"{'mechanical': 3, 'ebike': 2}",0,6,0,1747690062
7277,4,"{'mechanical': 3, 'ebike': 1}",0,16,0,1747689911
7278,13,"{'mechanical': 13, 'ebike': 0}",0,2,0,1747690032
7279,4,"{'mechanical': 3, 'ebike': 1}",1,10,0,1747689923
7280,4,"{'mechanical': 4, 'ebike': 0}",1,15,0,1747689938
7281,5,"{'mechanical': 3, 'ebike': 2}",0,19,0,1747689961
7282,17,"{'mechanical': 17, 'ebike': 0}",0,6,0,1747690048
7283,6,"{'mechanical': 6, 'ebike': 0}",0,13,0,1747689935
7284,3,"{'mechanical': 3, 'ebike': 0}",0,20,0,1747690026
7285,13,"{'mechanical': 12, 'ebike': 1}",0,22,1,1747689923
7286,10,"{'mechanical': 6, 'ebike': 4}",0,8,0,1747690047
7287,14,"{'mechanical': 14, 'ebike': 0}",0,0,0,1747690064
7288,22,"{'mechanical': 21, 'ebike': 1}",1,7,0,1747689910
7289,10,"{'mechanical': 10, 'ebike': 0}",3,10,0,1747690058
7291,3,"{'mechanical': 3, 'ebike': 0}",1,10,1,1747690018
7292,4,"{'mechanical': 2, 'ebike': 2}",0,20,0,1747689998
7296,0,"{'mechanical': 0, 'ebike': 0}",0,19,0,1747690016
7297,4,"{'mechanical': 4, 'ebike': 0}",0,15,0,1747689960
7298,10,"{'mechanical': 9, 'ebike': 1}",0,15,0,1747689996
7299,9,"{'mechanical': 7, 'ebike': 2}",3,3,0,1747690011
7301,2,"{'mechanical': 0, 'ebike': 2}",0,13,0,1747690073
7302,1,"{'mechanical': 1, 'ebike': 0}",1,9,0,1747690012
7303,16,"{'mechanical': 15, 'ebike': 1}",1,1,0,1747690047
7309,23,"{'mechanical': 22, 'ebike': 1}",0,0,0,1747690001
7311,3,"{'mechanical': 2, 'ebike': 1}",0,16,0,1747690000
7312,11,"{'mechanical': 9, 'ebike': 2}",0,0,0,1747690030
7313,11,"{'mechanical': 11, 'ebike': 0}",0,4,0,1747690063
7314,13,"{'mechanical': 11, 'ebike': 2}",0,2,0,1747690047
7315,11,"{'mechanical': 11, 'ebike': 0}",0,0,0,1747689939
7316,15,"{'mechanical': 15, 'ebike': 0}",0,0,0,1747690011
7317,19,"{'mechanical': 19, 'ebike': 0}",0,0,0,1747690076
7318,12,"{'mechanical': 12, 'ebike': 0}",0,3,0,1747690010
